,Index,DATE,REVIEW,RATING,Polarity,Subjectivity,Lemmas
63,64,2020-11-28 13:40:00,"I had a very negative experience with Canon customer service. Went to the website ""Contact Us"" button. No Chat available. No emails accepted. Called the 800 number and waited on hold for 90 minutes. Very curt, unhappy customer service representative answered. I cancelled my order but was told there was no way to send me an email verifying my cancellation. No number to reference my call. No tangible way to show proof of our conversation. We'll see if the order gets cancelled. If not, I guess I can look forward to another 90 minute hold.",neg,-0.09749999999999999,0.53,"['negative', 'experience', 'canon', 'customerservice', 'go', 'website', 'contact', 'u', 'button', 'chat', 'available', 'email', 'accepted', 'call', 'number', 'wait', 'hold', 'minute', 'curt', 'unhappy', 'customerservice', 'representative', 'answer', 'cancel', 'order', 'told', 'way', 'send', 'email', 'verify', 'cancellation', 'number', 'reference', 'call', 'tangible', 'way', 'show', 'proof', 'conversation', 'll', 'see', 'order', 'get', 'cancel', 'guess', 'look', 'forward', 'another', 'minute', 'hold']"
64,65,2020-11-26 18:33:00,"I have a Canon PIXMA ip4200 color printer. When I changed to Windows 10, it did not work. No live person in customer service--I was directed to their website, which had this note: ""Canon will not issue drivers for this model to support Windows 10"" That means I now have an obsolete printer that is completely useless. I will certainly not be getting another Canon.",neg,-0.22510822510822506,0.4238095238095238,"['canon', 'pixma', 'color', 'printer', 'change', 'work', 'live', 'person', 'customerservice', 'direct', 'website', 'note', 'canon', 'issue', 'driver', 'model', 'support', 'mean', 'obsolete', 'printer', 'completely', 'useless', 'certainly', 'get', 'another', 'canon']"
65,66,2020-11-16 08:04:00,"Absolutely horrible customer service. Canon can not get any worse at this point. If you call customer service you will be on hold for about an hour, even if you are only checking on an existing order, nothing to do with technical questions or anything. And the hold time music will drive you insane, it is a monotonous high pitched beeping sound that can cause you to go deaf. I was on hold for so long that I had to finally give up and hang up. Unbelievable, Canon customer service is pathetic, useless, a waste of time!",neg,-0.2992307692307692,0.6338461538461538,"['absolutely', 'horrible', 'customerservice', 'canon', 'bad', 'point', 'call', 'customerservice', 'hold', 'anhour', 'even', 'check', 'exist', 'order', 'nothing', 'technical', 'question', 'anything', 'hold', 'time', 'music', 'drive', 'insane', 'monotonous', 'high', 'pitch', 'beep', 'sound', 'cause', 'go', 'deaf', 'hold', 'long', 'finally', 'give', 'hang', 'unbelievable', 'canon', 'customerservice', 'pathetic', 'useless', 'waste', 'time']"
66,67,2020-11-16 07:59:00,"Canon customer service has reached an all time low. They've always been bad at it, long wait times, inexperienced customer service reps that barely speak english, not able to answer your questions. But today I was told I'd be on hold for 6-14 minutes. Well, it has been 43 minutes and counting. At this point you can tell that the customer service reps have forgotten about me and can see that I have been on hold for so long that they do not want to deal with my call. Now they have finally picked up at 46.5 minutes. Well, the reason my ink cartridge never showed up is because its backordered however I was never informed that the item is currently not available. We have a business to run and we can't get a black ink cartridge from Canon for our brand new printer. This is so frustrating! I HATE CANON",neg,-0.18787878787878784,0.5128246753246753,"['canon', 'customerservice', 'reach', 'time', 'low', 've', 'always', 'bad', 'long', 'wait', 'time', 'inexperienced', 'customerservice', 'rep', 'barely', 'speak', 'english', 'able', 'answer', 'question', 'today', 'told', 'd', 'hold', 'minute', 'well', 'hasbeen', 'minute', 'counting', 'point', 'tell', 'customerservice', 'rep', 'forgotten', 'see', 'hold', 'long', 'want', 'deal', 'call', 'finally', 'picked', 'minute', 'well', 'reason', 'ink', 'cartridge', 'never', 'show', 'backordered', 'however', 'never', 'inform', 'item', 'currently', 'available', 'business', 'run', 'cant', 'black', 'ink', 'cartridge', 'canon', 'brand', 'new', 'printer', 'frustrate', 'hate', 'canon']"
67,68,2020-11-13 10:28:00,"I am very disappointed in Canon not accepting a return. I purchased a camera directly from the Canon online store, never opened the box and called to return the camera 20 days after receiving. I was told it was longer then 14 days and they will do nothing for me. The box was never opened. We are at a time were photography as a hobby isn't going to work for us right now, so a return I thought would be the right choice. Canon if you read this please contact me about returning my unused unopened camera purchase from your store. Thank you.",neg,-0.07589285714285718,0.6116071428571428,"['disappointed', 'canon', 'accept', 'return', 'purchase', 'camera', 'directly', 'canon', 'online', 'store', 'never', 'open', 'box', 'call', 'return', 'camera', 'day', 'receive', 'told', 'longer', 'day', 'nothing', 'box', 'never', 'open', 'time', 'photography', 'hobby', 'go', 'work', 'u', 'right', 'return', 'thought', 'would', 'right', 'choice', 'canon', 'read', 'please', 'contact', 'return', 'unused', 'unopened', 'camera', 'purchase', 'store', 'thankyou']"
68,69,2020-11-02 13:56:00,"Trying to return the 2nd Cannon printer. Cannon PIXMA MX532. The first one stopped working. The second one had the same problems. We have attempted Customer Service on multiple occasions and as luck would have it, your server has been down several times. Please contact me and we will ship both printers to you. You only need to credit us for one. We will return the ink with it.",neg,0.011805555555555552,0.21840277777777778,"['try', 'return', 'cannon', 'printer', 'cannon', 'pixma', 'first', 'one', 'stoppedworking', 'second', 'one', 'problem', 'attempt', 'customerservice', 'multiple', 'occasion', 'luck', 'would', 'server', 'hasbeen', 'severaltimes', 'please', 'contact', 'ship', 'printer', 'need', 'credit', 'u', 'one', 'return', 'ink']"
69,70,2020-11-01 12:31:00,"Called customer care to help install my new printer when I got an error online trying to download the driver. the customer service guy said it was a malware problem on my computer (a mac) and was completely unhelpful.

On my own, i figured out how to connect the printer to my wireless network via my phone. once that was done, it was NO PROBLEM to connect my computer to my printer - without using their website and driver provided in the directions they sent. Macs are the best. Canon customer support is useless.",neg,0.2672727272727273,0.4709090909090909,"['call', 'customer', 'care', 'help', 'install', 'new', 'printer', 'get', 'error', 'online', 'try', 'download', 'driver', 'customerservice', 'guy', 'say', 'malware', 'problem', 'computer', 'mac', 'completely', 'unhelpful', 'figure', 'connect', 'printer', 'wireless', 'network', 'via', 'phone', 'do', 'problem', 'connect', 'computer', 'printer', 'without', 'use', 'website', 'driver', 'provide', 'direction', 'sent', 'mac', 'best', 'canon', 'customer', 'support', 'useless']"
70,71,2020-09-27 13:49:00,"Hi,

I am visit to canon service center for repair for my canon printer G2012, they are asking for invoice but i misplace it, they are keeping the printer next day they called me saying 3/4 part will be replace its cost approx. 2000.",neg,-0.05,0.05,"['hi', 'visit', 'canon', 'service', 'center', 'repair', 'canon', 'printer', 'ask', 'invoice', 'misplace', 'keep', 'printer', 'next', 'day', 'call', 'say', 'part', 'replace', 'cost', 'approx']"
71,72,2020-08-06 15:05:00,"I bought a canon 2522 in May from Walmart. I just bought & installed the first ink cartridges & a day or 2 later it load a page. Walmart won't stand behind it & told me to call CANON. Canon's website is down for maintenance & phone lines say the are not being answered because of the tropical storm.
I can't believe a Global Co. Can't answer the phone for a few days from another Canon location. I'm sure they have many. Meantime I can't print my shipping labels. Has the entire left went stark raving mad? Betcha they are talking to each other....",neg,-0.03504273504273504,0.4162393162393162,"['bought', 'canon', 'may', 'walmart', 'bought', 'instal', 'first', 'ink', 'cartridge', 'day', 'later', 'load', 'page', 'walmart', 'wont', 'stand', 'behind', 'told', 'call', 'canon', 'canon', 'website', 'maintenance', 'phone', 'line', 'say', 'answer', 'tropical', 'storm', 'cant', 'believe', 'global', 'co', 'ca', 'answer', 'phone', 'fewdays', 'another', 'canon', 'location', 'sure', 'many', 'meantime', 'cant', 'print', 'shipping', 'label', 'entire', 'left', 'go', 'stark', 'rave', 'mad', 'betcha', 'talk']"
72,73,2020-05-08 05:42:00,"Poor communication from service repair dept. Had to send proof of purchase for repair 3 times (twice by email and included hard copy in box when I shipped camera for repair). Most importantly, although the video camera was only 6 months old from purchase, Canon would not cover my repairs under warranty because they said I purchased the video camera from an unauthorized dealer. Even though the camera was brand new in the box. I have no way of knowing that the company I purchased the camera from was an authorized dealer or not. Maybe Canon should do a better job of monitoring who is selling their products. But either way, I purchased it brand new in the box at full retail value and Canon would not cover a significant defect during the warranty period which I find disgraceful that you want stand behind your product and put the consumer at blame for purchasing from an unauthorized dealer. It's not our job as consumers to police who is selling your product. And for that reason, I will never purchase another Canon product",neg,0.11717171717171719,0.6146464646464646,"['poor', 'communication', 'service', 'repair', 'dept', 'send', 'proof', 'purchase', 'repair', 'time', 'twice', 'email', 'include', 'hard', 'copy', 'box', 'ship', 'camera', 'repair', 'importantly', 'although', 'video', 'camera', 'month', 'old', 'purchase', 'canon', 'would', 'cover', 'repair', 'underwarranty', 'say', 'purchase', 'video', 'camera', 'unauthorized', 'dealer', 'even', 'though', 'camera', 'brand', 'new', 'box', 'way', 'know', 'company', 'purchase', 'camera', 'authorize', 'dealer', 'maybe', 'canon', 'well', 'job', 'monitoring', 'sell', 'product', 'either', 'way', 'purchase', 'brand', 'new', 'box', 'full', 'retail', 'value', 'canon', 'would', 'cover', 'significant', 'defect', 'warranty', 'period', 'find', 'disgraceful', 'want', 'stand', 'behind', 'product', 'put', 'consumer', 'blame', 'purchasing', 'unauthorized', 'dealer', 'job', 'consumer', 'police', 'sell', 'product', 'reason', 'never', 'purchase', 'another', 'canon', 'product']"
73,74,2020-05-01 20:56:00,"They where horrible, their site clearly wasn't working right when I tried to order a refurbished camera Paypal processed the transaction. Their site wouldn't let me complete the order called them to resolve the issue. They asked for my credit card I already payed and I am not going to give my card info over the phone. They then said it was paypal that didn't process and wouldn't even listen when I told them paypal had set me an email saying it was waiting for their approval. Told them I would just cancel from my paypal. Paypal would not let me cancel as it was pending approval. Called them back to get them to release my transaction they proceed to say I hadn't made one it's paypals fault when it's clearly on their end at this point. So now my money is locked in limbo for 60 days because the refuse to take responsibility. I will never buy a Canon product again.",neg,-0.06904761904761905,0.45039682539682535,"['horrible', 'site', 'clearly', 'work', 'right', 'try', 'order', 'refurbish', 'camera', 'paypal', 'process', 'transaction', 'site', 'would', 'let', 'complete', 'order', 'call', 'resolve', 'issue', 'ask', 'credit', 'card', 'already', 'payed', 'go', 'give', 'card', 'info', 'phone', 'say', 'paypal', 'process', 'would', 'even', 'listen', 'told', 'paypal', 'set', 'email', 'say', 'wait', 'approval', 'told', 'would', 'cancel', 'paypal', 'paypal', 'would', 'let', 'cancel', 'pending', 'approval', 'call', 'back', 'release', 'transaction', 'proceed', 'say', 'make', 'one', 'paypals', 'fault', 'clearly', 'end', 'point', 'money', 'lock', 'limbo', 'day', 'refuse', 'take', 'responsibility', 'never', 'buy', 'canon', 'product']"
